Customer Age,Customer Gender,Product Purchased,Ticket Type,Ticket Status,Resolution,Ticket Priority,Ticket Channel,Customer Satisfaction Rating,Response Delay (hrs),Resolution Time (hrs),Age Group
52,1,28,1,0,2121,0,0,4.0,12475.328333333333,-14.416666666666666,3
51,1,33,0,2,1530,3,2,0.0,25319.395555555555,0.16666666666666666,3
18,2,22,0,2,1530,1,3,0.0,29810.129166666666,0.16666666666666666,5
38,1,41,4,0,2508,1,0,2.0,14281.09638888889,19.616666666666667,1
25,0,36,3,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,0
58,1,17,0,2,1530,2,3,0.0,21103.230277777777,0.16666666666666666,3
24,1,24,0,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,0
42,1,31,1,0,1937,3,1,5.0,29094.33111111111,2.3333333333333335,2
50,2,6,2,0,2373,3,0,4.0,21804.798333333332,2.1166666666666667,2
21,1,31,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,0
48,1,17,3,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,2
33,1,15,1,0,2391,1,0,1.0,14751.066111111111,5.116666666666666,1
22,1,6,0,0,1215,3,3,3.0,29171.583055555555,-4.266666666666667,0
51,2,39,1,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,3
29,0,34,0,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,0
29,2,2,1,2,1530,2,0,0.0,23648.484444444446,0.16666666666666666,0
62,1,20,2,2,1530,2,0,0.0,13465.434444444445,0.16666666666666666,4
24,1,34,3,0,888,3,1,2.0,22646.20111111111,-14.766666666666667,0
39,2,2,1,0,2557,3,1,1.0,19918.334722222222,0.65,1
32,1,15,3,0,1749,3,3,5.0,13790.868333333334,6.266666666666667,1
24,2,16,4,0,2637,0,2,1.0,17530.86888888889,0.8333333333333334,0
63,1,22,2,2,1530,2,1,0.0,28708.569444444445,0.16666666666666666,4
30,0,23,2,0,2092,2,2,1.0,15811.836388888889,0.35,0
28,1,15,3,2,1530,2,1,0.0,18068.120277777776,0.16666666666666666,0
51,0,17,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
42,2,30,3,0,1081,3,1,4.0,25146.520833333332,-20.216666666666665,2
42,1,22,3,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,2
37,0,16,2,0,2426,2,1,5.0,26983.155277777776,6.016666666666667,1
62,1,38,2,0,1951,1,1,4.0,15169.955555555556,-2.716666666666667,4
42,2,26,0,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,2
37,2,37,3,0,1125,1,3,3.0,21536.3225,4.683333333333334,1
58,2,18,2,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,3
49,0,17,4,0,1605,3,0,4.0,22791.82361111111,-4.283333333333333,2
52,1,41,1,0,246,0,1,2.0,16433.424166666668,-18.066666666666666,3
22,0,0,0,0,2248,1,0,4.0,21736.29111111111,1.1833333333333333,0
33,0,29,3,2,1530,3,0,0.0,24641.608055555556,0.16666666666666666,1
40,2,9,0,2,1530,3,1,0.0,15067.625277777777,0.16666666666666666,1
19,2,7,4,0,586,1,2,4.0,16613.3425,12.45,5
60,2,41,3,2,1530,1,2,0.0,26357.47611111111,0.16666666666666666,3
20,0,2,0,2,1530,0,2,0.0,20678.443055555555,0.16666666666666666,5
26,0,4,0,2,1530,1,0,0.0,15447.86,0.16666666666666666,0
43,0,26,2,0,48,0,0,1.0,28600.310555555556,-4.183333333333334,2
21,0,15,4,0,1746,2,2,2.0,21285.9275,10.6,0
49,2,34,3,2,1530,2,0,0.0,19878.061388888887,0.16666666666666666,2
19,1,38,3,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,5
41,0,41,0,2,1530,0,2,0.0,18966.245555555557,0.16666666666666666,2
26,1,13,2,2,1530,1,0,0.0,27341.779166666667,0.16666666666666666,0
51,0,35,0,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
59,2,40,0,2,1530,3,1,0.0,12819.796666666667,0.16666666666666666,3
51,0,37,1,0,1348,3,3,3.0,17530.396944444445,-1.5333333333333334,3
67,2,17,0,0,399,2,2,1.0,13610.71388888889,-4.133333333333334,4
69,1,4,1,0,2648,0,3,2.0,15368.764166666666,4.433333333333334,4
60,0,34,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,3
54,0,24,3,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,3
58,2,38,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,3
49,0,11,2,0,457,0,1,2.0,28048.749444444446,-14.25,2
32,1,34,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,1
33,0,23,1,2,1530,2,0,0.0,24571.466666666667,0.16666666666666666,1
19,1,2,3,0,1615,2,2,4.0,17909.117222222223,1.8666666666666667,5
49,0,39,3,2,1530,3,1,0.0,19225.450833333332,0.16666666666666666,2
62,1,1,4,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,4
62,2,10,4,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,4
41,1,32,3,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,2
33,0,5,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
58,2,15,3,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,3
47,0,14,4,0,1163,2,0,2.0,25894.33611111111,22.35,2
55,2,4,2,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,3
22,2,1,0,2,1530,0,2,0.0,28196.553888888888,0.16666666666666666,0
43,0,0,1,2,1530,3,1,0.0,15828.1375,0.16666666666666666,2
68,1,39,1,2,1530,2,1,0.0,14299.504722222222,0.16666666666666666,4
49,1,30,2,2,1530,1,2,0.0,27313.45527777778,0.16666666666666666,2
68,0,35,2,2,1530,1,0,0.0,26396.955555555556,0.16666666666666666,4
44,1,31,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,2
66,1,1,0,2,1530,1,1,0.0,17570.65638888889,0.16666666666666666,4
65,2,22,4,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,4
35,1,32,3,0,1002,1,2,3.0,27281.140555555554,-10.75,1
64,1,37,3,0,775,2,0,1.0,20151.15777777778,1.2833333333333334,4
54,2,14,1,2,1530,2,2,0.0,23549.47472222222,0.16666666666666666,3
34,2,14,0,2,1530,2,1,0.0,26974.05861111111,0.16666666666666666,1
21,1,31,2,2,1530,3,1,0.0,24974.575555555555,0.16666666666666666,0
45,2,16,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,2
43,1,24,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,2
68,0,23,0,2,1530,0,3,0.0,20892.72611111111,0.16666666666666666,4
46,2,20,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,2
69,0,9,1,0,2016,0,3,4.0,18418.093055555557,6.116666666666666,4
57,2,24,2,0,1259,3,3,2.0,17762.076944444445,-0.16666666666666666,3
55,2,20,1,0,2010,2,1,2.0,13940.54388888889,-0.4,3
39,2,31,1,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,1
39,1,2,4,0,1600,3,0,2.0,26417.528333333332,-12.8,1
66,2,6,3,2,1530,2,0,0.0,27888.97888888889,0.16666666666666666,4
36,1,8,3,0,1741,3,2,3.0,18485.295555555556,6.816666666666666,1
56,0,17,4,0,132,3,2,1.0,22073.329444444444,-2.65,3
24,2,9,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,0
57,1,31,1,2,1530,3,0,0.0,22223.563611111113,0.16666666666666666,3
59,2,1,0,2,1530,1,2,0.0,15088.447222222223,0.16666666666666666,3
48,1,15,1,2,1530,3,2,0.0,22553.3475,0.16666666666666666,2
47,2,8,3,0,186,0,0,1.0,29133.148055555557,-15.2,2
54,1,3,3,2,1530,0,1,0.0,15805.565,0.16666666666666666,3
46,1,9,2,2,1530,2,2,0.0,27207.581944444446,0.16666666666666666,2
32,1,16,0,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,1
21,0,29,0,0,2104,1,3,1.0,18999.81638888889,-15.916666666666666,0
61,0,25,0,2,1530,0,3,0.0,21034.583333333332,0.16666666666666666,4
28,1,13,3,0,462,2,3,5.0,19420.01722222222,2.4,0
26,2,11,3,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
67,2,25,3,2,1530,0,0,0.0,21121.967777777776,0.16666666666666666,4
58,1,1,3,0,2100,2,1,5.0,25293.30138888889,-9.833333333333334,3
40,0,33,2,0,2306,2,1,1.0,19956.351944444443,-0.48333333333333334,1
38,2,23,4,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,1
52,2,17,0,0,2372,0,1,3.0,23567.253055555557,14.233333333333333,3
20,2,21,2,2,1530,3,3,0.0,21405.02,0.16666666666666666,5
51,2,9,2,0,738,3,3,2.0,25181.920555555556,2.5166666666666666,3
32,2,21,1,2,1530,0,1,0.0,14228.82111111111,0.16666666666666666,1
58,2,35,2,2,1530,1,0,0.0,28570.20472222222,0.16666666666666666,3
63,1,2,4,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,4
19,0,27,0,0,1074,0,0,5.0,27157.155555555557,-6.133333333333334,5
38,0,15,1,0,2282,2,1,2.0,23716.989444444444,-5.716666666666667,1
19,2,15,4,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,5
65,2,30,3,0,1546,0,2,3.0,18403.67361111111,-7.266666666666667,4
38,0,4,2,2,1530,1,3,0.0,21986.02388888889,0.16666666666666666,1
42,0,36,1,0,1105,3,2,4.0,17461.22388888889,-2.3666666666666667,2
32,1,0,4,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,1
60,2,8,2,0,993,2,3,1.0,13115.891666666666,-9.466666666666667,3
45,1,22,0,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,2
59,0,19,3,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,3
45,1,38,1,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,2
38,0,23,0,2,1530,2,3,0.0,14359.493055555555,0.16666666666666666,1
46,1,10,3,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,2
56,0,7,1,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,3
21,1,31,1,2,1530,1,0,0.0,29722.394166666665,0.16666666666666666,0
52,0,14,4,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,3
37,2,2,4,0,1377,2,2,5.0,23541.66138888889,-21.216666666666665,1
70,0,8,4,0,1583,0,0,5.0,16242.228611111112,-10.916666666666666,4
33,0,11,2,0,720,3,2,5.0,17064.645555555555,11.75,1
39,2,10,3,2,1530,1,1,0.0,13515.6625,0.16666666666666666,1
60,0,39,4,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,3
63,2,8,0,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,4
50,2,4,1,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,2
46,1,25,0,2,1530,2,3,0.0,16023.4475,0.16666666666666666,2
31,0,6,4,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,1
66,1,5,0,0,718,0,0,4.0,28144.86527777778,-9.916666666666666,4
64,0,8,3,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,4
63,2,15,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
33,2,12,4,0,479,2,3,1.0,13061.699722222222,15.366666666666667,1
66,2,38,4,0,2521,3,2,1.0,22493.416666666668,6.216666666666667,4
70,1,7,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,4
38,0,29,2,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,1
58,2,29,0,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,3
66,2,14,1,0,1994,1,0,5.0,24319.985277777778,8.516666666666667,4
59,0,8,0,0,604,0,2,2.0,17609.635555555556,0.23333333333333334,3
25,0,27,4,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,0
43,0,39,4,0,2048,3,2,3.0,15613.636666666667,3.433333333333333,2
39,0,38,2,2,1530,2,1,0.0,23047.653611111113,0.16666666666666666,1
33,1,32,0,2,1530,0,3,0.0,18795.4375,0.16666666666666666,1
36,1,33,1,2,1530,0,0,0.0,26567.788055555557,0.16666666666666666,1
60,1,22,1,2,1530,0,1,0.0,29101.18833333333,0.16666666666666666,3
34,0,32,1,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
40,1,4,2,0,182,1,0,5.0,12801.472222222223,7.233333333333333,1
68,0,2,3,2,1530,2,2,0.0,25343.022777777776,0.16666666666666666,4
43,2,9,2,0,278,2,2,2.0,14955.323055555555,5.433333333333334,2
18,2,20,3,2,1530,2,0,0.0,14204.423333333334,0.16666666666666666,5
39,0,27,2,2,1530,0,2,0.0,16936.323888888888,0.16666666666666666,1
62,2,1,4,0,1936,0,0,1.0,20152.257777777777,-2.8666666666666667,4
54,1,16,4,0,1371,3,2,2.0,18986.02472222222,-2.1,3
55,1,11,0,0,2750,0,2,4.0,28443.341666666667,9.466666666666667,3
69,1,37,0,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,4
21,0,28,2,0,2719,0,0,3.0,21011.2925,7.0,0
40,1,17,4,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,1
52,1,21,1,2,1530,0,1,0.0,15617.143333333333,0.16666666666666666,3
25,2,12,2,2,1530,2,2,0.0,29105.227222222224,0.16666666666666666,0
18,0,16,2,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,5
67,1,33,1,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,4
38,2,29,3,0,1460,2,1,3.0,22886.628055555557,-9.966666666666667,1
30,1,25,3,0,1659,3,0,1.0,21477.745277777776,-13.816666666666666,0
52,0,6,3,0,2087,0,3,1.0,17426.545833333334,18.766666666666666,3
47,0,26,3,2,1530,0,1,0.0,16878.0125,0.16666666666666666,2
54,2,34,2,2,1530,2,3,0.0,17260.945833333335,0.16666666666666666,3
45,2,30,1,2,1530,3,2,0.0,28648.29611111111,0.16666666666666666,2
60,1,3,0,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,3
43,0,11,1,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,2
31,0,29,3,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,1
23,2,21,2,2,1530,3,0,0.0,17278.098055555554,0.16666666666666666,0
48,2,37,4,0,127,3,2,2.0,21950.54861111111,-4.55,2
25,1,9,3,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,0
32,0,27,4,0,522,3,2,3.0,15038.249166666666,4.066666666666666,1
49,2,3,4,2,1530,1,1,0.0,23235.682777777776,0.16666666666666666,2
21,0,10,4,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,0
27,2,0,1,0,2157,3,0,3.0,18918.35,10.433333333333334,0
19,0,10,2,2,1530,0,1,0.0,19606.33388888889,0.16666666666666666,5
32,1,4,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,1
25,1,14,1,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,0
18,1,33,3,0,2431,2,1,2.0,15935.118611111111,18.733333333333334,5
50,1,20,1,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,2
65,2,8,1,2,1530,3,1,0.0,17353.452777777777,0.16666666666666666,4
51,0,41,4,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,3
29,1,4,3,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
69,2,37,3,2,1530,2,0,0.0,20009.320277777777,0.16666666666666666,4
58,1,9,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,3
55,0,12,1,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,3
45,0,18,4,2,1530,0,2,0.0,25899.705,0.16666666666666666,2
53,1,4,4,2,1530,0,0,0.0,15984.18888888889,0.16666666666666666,3
45,0,26,0,2,1530,1,2,0.0,17423.789166666666,0.16666666666666666,2
45,2,25,2,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,2
44,1,18,0,0,1718,0,1,5.0,14301.64,-8.683333333333334,2
34,2,27,1,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,1
27,0,22,1,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,0
42,1,29,2,0,876,0,0,3.0,25553.241388888888,2.9166666666666665,2
45,2,9,1,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,2
42,2,18,4,2,1530,0,2,0.0,26323.64222222222,0.16666666666666666,2
44,1,20,4,0,1587,3,2,3.0,26643.992777777778,7.916666666666667,2
64,1,35,4,2,1530,3,3,0.0,23128.30972222222,0.16666666666666666,4
51,1,14,0,2,1530,2,3,0.0,26749.443333333333,0.16666666666666666,3
20,0,39,1,0,674,1,2,5.0,22804.910555555554,-3.533333333333333,5
30,2,11,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,0
36,1,24,2,2,1530,2,0,0.0,19914.811388888887,0.16666666666666666,1
46,0,9,0,0,1022,1,2,1.0,14633.945,-11.033333333333333,2
44,0,35,2,0,1408,2,3,4.0,21341.361944444445,12.2,2
48,2,30,1,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,2
70,0,4,2,2,1530,2,0,0.0,17860.429444444446,0.16666666666666666,4
20,0,6,0,2,1530,2,2,0.0,27270.02972222222,0.16666666666666666,5
39,2,29,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
54,2,4,1,2,1530,0,0,0.0,26384.830833333333,0.16666666666666666,3
25,0,0,0,0,2189,3,0,2.0,18135.231111111112,-4.9,0
32,0,37,0,0,1819,2,1,4.0,17704.898333333334,-10.1,1
66,2,3,2,0,260,2,3,1.0,21668.665555555555,-17.8,4
67,0,38,0,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,4
29,2,3,4,2,1530,3,0,0.0,29540.81638888889,0.16666666666666666,0
25,2,36,4,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,0
27,2,35,1,0,1223,0,3,2.0,23931.616944444446,2.6,0
50,1,15,3,2,1530,2,3,0.0,18205.21722222222,0.16666666666666666,2
44,1,15,1,1,1530,1,0,0.0,21273.225972222222,0.16666666666666666,2
69,0,20,1,2,1530,1,3,0.0,17539.635,0.16666666666666666,4
55,1,4,1,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,3
24,1,25,3,0,293,0,0,2.0,27710.71888888889,-8.066666666666666,0
47,1,29,3,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,2
52,1,20,3,0,1251,3,2,2.0,29381.42,10.383333333333333,3
54,2,12,0,2,1530,0,3,0.0,18691.10361111111,0.16666666666666666,3
44,0,33,4,0,537,1,2,5.0,28658.8875,1.1833333333333333,2
39,1,18,3,2,1530,2,2,0.0,28940.671388888888,0.16666666666666666,1
27,0,23,3,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,0
53,1,19,4,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,3
29,0,16,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,0
32,0,18,0,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,1
60,2,36,1,2,1530,2,0,0.0,20171.87361111111,0.16666666666666666,3
68,1,21,1,0,739,0,2,3.0,29006.040555555555,-1.5833333333333333,4
37,1,14,4,0,2368,1,2,4.0,29040.540833333333,13.783333333333333,1
45,1,15,4,0,2608,0,3,2.0,16329.908055555556,9.3,2
69,2,20,4,2,1530,1,3,0.0,18886.091944444444,0.16666666666666666,4
64,2,8,0,0,715,2,1,4.0,18534.5925,8.283333333333333,4
43,2,12,4,2,1530,1,1,0.0,26945.426111111112,0.16666666666666666,2
41,1,31,0,2,1530,0,2,0.0,20129.41,0.16666666666666666,2
48,2,23,3,0,1601,0,1,5.0,27511.37722222222,-5.283333333333333,2
27,2,18,2,0,122,0,3,3.0,13853.1775,8.833333333333334,0
50,1,16,0,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,2
66,0,9,1,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,4
69,1,14,3,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,4
53,2,16,4,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,3
65,2,15,3,2,1530,3,3,0.0,19453.445555555554,0.16666666666666666,4
52,2,11,1,2,1530,2,0,0.0,19238.463055555556,0.16666666666666666,3
19,0,24,2,0,1760,3,2,4.0,13123.513333333334,-3.433333333333333,5
34,0,11,3,2,1530,3,1,0.0,14238.913611111111,0.16666666666666666,1
18,1,3,3,2,1530,2,0,0.0,27940.080555555556,0.16666666666666666,5
48,2,35,4,2,1530,3,1,0.0,26463.730833333335,0.16666666666666666,2
39,2,13,1,2,1530,2,1,0.0,29382.81472222222,0.16666666666666666,1
60,2,32,2,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,3
38,2,13,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,1
55,0,7,2,2,1530,1,3,0.0,15255.149444444445,0.16666666666666666,3
59,0,2,4,0,1239,2,1,4.0,17886.599444444444,-2.5833333333333335,3
46,0,9,0,0,1838,2,1,5.0,29469.049722222222,-19.5,2
39,2,37,2,0,2094,3,0,2.0,22263.950277777778,0.18333333333333332,1
70,1,32,1,2,1530,1,2,0.0,17137.984166666665,0.16666666666666666,4
34,1,13,4,2,1530,0,2,0.0,26958.00083333333,0.16666666666666666,1
62,0,8,0,2,1530,3,0,0.0,21103.784444444445,0.16666666666666666,4
29,2,36,0,2,1530,2,3,0.0,20249.935,0.16666666666666666,0
47,1,4,4,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,2
19,2,9,0,0,1109,1,1,2.0,17250.702222222222,-13.066666666666666,5
32,1,18,0,2,1530,1,1,0.0,14336.352777777778,0.16666666666666666,1
20,0,26,2,1,1530,0,3,0.0,21273.225972222222,0.16666666666666666,5
63,0,1,3,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,4
64,1,12,1,2,1530,2,3,0.0,26234.970833333333,0.16666666666666666,4
66,2,8,1,2,1530,0,3,0.0,19174.788055555557,0.16666666666666666,4
68,0,4,2,2,1530,2,3,0.0,24901.055,0.16666666666666666,4
28,0,12,1,2,1530,3,3,0.0,29452.321666666667,0.16666666666666666,0
53,1,8,1,0,2004,3,0,3.0,15344.58888888889,3.2666666666666666,3
58,2,31,1,1,1530,0,0,0.0,21273.225972222222,0.16666666666666666,3
32,0,11,2,2,1530,2,0,0.0,13801.189166666667,0.16666666666666666,1
26,2,36,2,2,1530,0,1,0.0,24331.972777777777,0.16666666666666666,0
47,1,36,3,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,2
67,1,21,4,0,1859,2,1,1.0,18327.90638888889,-15.083333333333334,4
37,2,16,0,2,1530,0,0,0.0,22601.77361111111,0.16666666666666666,1
31,1,35,0,0,1928,1,2,2.0,19052.257222222222,-16.266666666666666,1
53,0,26,1,0,2346,0,1,5.0,25034.141111111112,16.516666666666666,3
67,1,24,3,0,1541,3,3,1.0,28414.625,13.933333333333334,4
48,2,36,3,2,1530,2,1,0.0,27050.742222222223,0.16666666666666666,2
62,1,39,1,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,4
47,2,1,2,1,1530,2,0,0.0,21273.225972222222,0.16666666666666666,2
52,0,33,3,0,1609,3,2,3.0,28205.126666666667,12.116666666666667,3
69,0,11,4,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,4
66,2,23,4,2,1530,1,3,0.0,17118.894166666665,0.16666666666666666,4
35,2,36,2,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,1
32,2,31,1,2,1530,2,0,0.0,22339.011666666665,0.16666666666666666,1
32,1,20,0,2,1530,0,3,0.0,24713.078611111112,0.16666666666666666,1
43,2,28,3,0,1574,1,1,1.0,21217.8125,6.533333333333333,2
32,2,3,3,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,1
55,0,38,3,0,2666,0,1,1.0,18622.363055555557,18.383333333333333,3
57,2,31,4,0,6,1,3,2.0,16800.030277777776,15.516666666666667,3
53,1,20,2,2,1530,2,1,0.0,20108.99722222222,0.16666666666666666,3
46,1,7,3,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,2
57,2,40,2,2,1530,3,2,0.0,27856.78138888889,0.16666666666666666,3
40,2,41,4,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,1
26,0,1,0,0,579,1,3,4.0,12526.8325,1.8333333333333333,0
18,0,15,2,1,1530,3,0,0.0,21273.225972222222,0.16666666666666666,5
39,0,39,2,0,219,2,3,3.0,23996.366666666665,-11.283333333333333,1
64,0,40,1,0,2677,3,3,2.0,23310.68388888889,-7.766666666666667,4
26,2,18,4,1,1530,0,2,0.0,21273.225972222222,0.16666666666666666,0
34,0,17,3,2,1530,0,1,0.0,29301.284166666668,0.16666666666666666,1
57,0,39,4,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,3
63,1,6,1,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,4
63,2,39,2,0,434,3,2,5.0,23530.735,-9.133333333333333,4
41,0,37,4,2,1530,2,0,0.0,24280.535277777777,0.16666666666666666,2
49,0,18,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,2
28,0,30,2,0,932,3,1,1.0,15387.553055555556,13.233333333333333,0
42,1,11,2,1,1530,1,1,0.0,21273.225972222222,0.16666666666666666,2
55,1,40,2,1,1530,1,3,0.0,21273.225972222222,0.16666666666666666,3
51,0,34,3,1,1530,3,3,0.0,21273.225972222222,0.16666666666666666,3
58,2,34,4,2,1530,1,1,0.0,24846.221388888887,0.16666666666666666,3
20,2,14,1,0,1031,3,3,3.0,12563.671388888888,-8.95,5
53,1,29,4,0,2185,0,2,5.0,21073.355277777777,6.766666666666667,3
30,1,30,0,1,1530,2,2,0.0,21273.225972222222,0.16666666666666666,0
66,0,37,2,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,4
63,0,34,3,1,1530,2,1,0.0,21273.225972222222,0.16666666666666666,4
68,2,38,2,0,191,0,1,3.0,29776.957222222223,-12.566666666666666,4
39,2,9,4,0,2614,0,0,3.0,26644.174166666668,1.1166666666666667,1
61,2,38,0,2,1530,1,2,0.0,19187.624444444446,0.16666666666666666,4
67,1,39,3,2,1530,3,3,0.0,29577.358333333334,0.16666666666666666,4
55,0,31,4,1,1530,3,1,0.0,21273.225972222222,0.16666666666666666,3
28,0,37,2,0,2443,3,2,2.0,21054.05861111111,-6.3,0
50,2,9,2,2,1530,3,1,0.0,21465.742222222223,0.16666666666666666,2
68,2,8,0,0,1807,3,1,4.0,29924.575555555555,-19.9,4
41,2,9,2,0,2643,1,3,1.0,22187.64277777778,-8.433333333333334,2
40,2,17,1,2,1530,0,0,0.0,19535.26,0.16666666666666666,1
53,1,22,2,1,1530,3,2,0.0,21273.225972222222,0.16666666666666666,3
33,2,34,3,2,1530,3,1,0.0,29160.010833333334,0.16666666666666666,1
48,2,3,1,1,1530,2,3,0.0,21273.225972222222,0.16666666666666666,2
18,0,21,1,2,1530,1,3,0.0,16946.828611111112,0.16666666666666666,5
22,1,6,0,0,280,0,3,5.0,27154.57888888889,-9.216666666666667,0
28,0,1,3,2,1530,2,0,0.0,20243.379166666666,0.16666666666666666,0
22,0,5,1,0,308,3,1,1.0,27930.479166666668,-19.816666666666666,0
21,2,9,2,1,1530,0,1,0.0,21273.225972222222,0.16666666666666666,0
63,2,39,4,0,312,0,0,5.0,16802.379722222224,-1.4833333333333334,4
39,0,10,2,2,1530,1,2,0.0,13431.83,0.16666666666666666,1
37,2,12,2,0,1397,1,0,2.0,22741.463333333333,-14.75,1
69,1,10,3,0,329,1,0,3.0,27633.797222222223,11.916666666666666,4
23,2,26,2,1,1530,1,2,0.0,21273.225972222222,0.16666666666666666,0
53,2,28,4,2,1530,1,1,0.0,16585.431111111113,0.16666666666666666,3
